file_path,label,frames,created_at
dynamic_dataset\X\X_staticconv_20260806_232103_5f73daca.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_b7ebe0ad.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d842357c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_a1879de7.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_4dcf3ea4.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_24163589.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d3f0a2b9.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_307c5560.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_beeca6ff.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_395cd872.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_fa733080.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_5612a7b4.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_a64f334c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_85e93421.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_962ee38f.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_6e282d02.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_1b8c1528.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_efc2b251.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c2cd9731.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_33c5dbbb.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c0032a9e.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_15a0c31d.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_e1b2dd9c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_27e4bd52.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9d0504fc.npy,X,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_33e06581.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_52416141.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_bf6b832f.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_77bc96cb.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_ce76754e.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_08d75d22.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_222e1ec3.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_6e6ce9b3.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_0c841815.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_2d404c70.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_dd3e7f68.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_cbff81df.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_7bc5409c.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_24055292.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_7494cc41.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_439fe5bc.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_2b880651.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_3a852e3b.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_d5545d23.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_d35929a3.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_db32251b.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_65b8d831.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_56613a44.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_f821011c.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_1af8f522.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_95843940.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_e9e2b649.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_7cd1ca41.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_3c6eec94.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_dca43cec.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_13879b17.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_d28b62d8.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_fc80e0d2.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_2bfe7d94.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_9b468433.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_296f806e.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_b78751c8.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_11fd2b25.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_ae05cfed.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_ef77616e.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232103_4b6fb0dd.npy,Y,30,20260806_232103
dynamic_dataset\Y\Y_staticconv_20260806_232104_8d04e1eb.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_6e8c43c3.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_058e2f54.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_193921fe.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_37db8d50.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_a4956576.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_2a79a458.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_99b7ab14.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b86c6d11.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e89d406e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_cd761560.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_379e99a6.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_03d3a68d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_46de7c41.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e6816fc1.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_588ff718.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e8da5122.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_2e305aa4.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_20e7a7d3.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b6025af2.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_7d2ad198.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_60f3d672.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_fd828232.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_55fe7a66.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_903939fa.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_1f82369d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_006f6ca5.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_67f101c2.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_feb8368d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_3a1b3179.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_8c792f6c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b59c248a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_17e6b406.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b60a2023.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_0b5326dc.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e255f34e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_7275badf.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e32b68d8.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_2bb30ab7.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_1c349351.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_528cd27f.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_eca6d337.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_91165c0f.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_c0a3b18b.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_69a3a42c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_fac1e037.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_bc8c8c87.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_6e254c0c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_0513d37c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_c50e0dd9.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_a60ee4b7.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b3401cce.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_cc47688c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_bdb69a66.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_41db33d9.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_d350785b.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_1f06765b.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_38b71774.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_a5bef92e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_8c43c85e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_4749494a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_73462ff5.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b158291c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_01846f7d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_766229d4.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_9b646d1f.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_07433a4d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_6a04a49e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_3aad5d6a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_cfd4c2a0.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e3da24bb.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_7821a6e9.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_d3c6b620.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_3fee5a8f.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_8cabd416.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b451cdf7.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_02d5f13f.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_cc8f9e9d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_859ba469.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_6532043b.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_af2453c6.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_0e05c893.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_d9f3563a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_ac61a6e6.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_833b0a47.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e8407984.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_d5a6a3f3.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_9534267e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b4c16742.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_280d37bd.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_5cbe1a6d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_daad9ea0.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_6b15cd08.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_220445ad.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_9440e418.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e291d2d4.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_45a42bda.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_dad96482.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_0eebe038.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_33a7b647.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_3d673613.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_4fd1e2c3.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_09340320.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_865ced08.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_34bf1db5.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_26d3b938.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_4e692e0e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_35d3f6ff.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_196ced7e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b3361bef.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_798741ef.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_7cbd0112.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_57466480.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_c08bc3cd.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_c6d3a2b3.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_4f725a37.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_0572abf0.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_08f75551.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_09beec87.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_ebd33163.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_431ad972.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_e34e7079.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_1aff5530.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_4e275355.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_d5f42a9c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_6a942966.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_98506e30.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_60d415c8.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b72cc634.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_8b85a466.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_20da3b5e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_0a3707e7.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_8e87f4f9.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b0bb19c6.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_5e72ca24.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_eccea9b7.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b8d9de0b.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_beb1939f.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_7f41c81e.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_56258e73.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_ff91b6b3.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_9678fac7.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_bac5a0fe.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_0328c51a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_abc81f2c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_9eafe406.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_5048c39a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_21d18e6a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_0651299a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_117782e7.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_cec40a84.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_24d423c1.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_84029a4c.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_d0616b56.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_081ee72d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_c953ce9b.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_f477b449.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_cf3c5e6b.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_834ad665.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_3d4688d7.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_35318fb0.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_7a093a0f.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_abbf4b9a.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_3f562a1b.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_89db0796.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_4f4ef19d.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_c115b833.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_1e1d958f.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232104_b7b22ab3.npy,Y,30,20260806_232104
dynamic_dataset\Y\Y_staticconv_20260806_232105_16b5d03b.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_b0c53a9d.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_b4144cf0.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_2ef39b31.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_34c2863a.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_d28efeed.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_f18a2b8b.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_9c143633.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_13263630.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_2208986c.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_243a3899.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_db0fb8f5.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_d906e148.npy,Y,30,20260806_232105
dynamic_dataset\Y\Y_staticconv_20260806_232105_6de05a62.npy,Y,30,20260806_232105
